s_id	e_id	pb_id	mu_id	exp
0000300018	00652	0068279986	001	63
0000300018	00652	0079746695	001	194
0000300018	00652	0024014188	001	69
0000300018	00652	0025541541	001	4
0000300018	00652	0045002383	001	173
0000300018	00652	0044739533	001	172
0000300018	00652	0075330053	001	148
0000300018	00652	0027086312	001	151
0000300018	00652	0023905011	001	11
0000300018	00652	0026548186	001	115
0000300018	00652	0037916575	001	171
0000300018	00652	0059372388	001	53
0000300018	00652	0070261628	001	135
0000300018	00652	0084343897	001	83
0000300018	00652	0038362101	001	80
0000300018	00652	0029050208	001	157
0000300018	00652	0092583087	001	163
0000300018	00652	0093511220	001	25
0000300018	00652	0043869100	001	170
0000300018	00652	0082318004	001	151
0000300018	00652	0059009644	001	110
0000300018	00652	0040706704	001	16
0000300018	00652	0022876664	001	7
0000300018	00652	0055654178	001	105
0000300018	00652	0028436700	001	56
0000300018	00652	0091441976	001	122
0000300018	00652	0020246128	001	69
0000300018	00652	0037403512	001	182
0000300018	00652	0087835884	001	176
0000300018	00652	0064634994	001	195
0000300018	00652	0000046791	001	123
0000300018	00652	0014573129	001	134
0000300018	00652	0023428996	001	142
0000300018	00652	0089325739	001	23
0000300018	00652	0032859893	001	157
0000300018	00652	0048865979	001	106
0000300018	00652	0025718315	001	131
0000300018	00652	0002310640	001	104
0000300018	00652	0087791103	001	17
0000300018	00652	0013785700	001	101
0000300018	00652	0041696728	001	34
0000300018	00652	0017204278	001	75
0000300018	00652	0087149040	001	47
0000300018	00652	0044032081	001	164
0000300018	00652	0019171344	001	147
0000300018	00652	0067126426	001	55
0000300018	00652	0014954074	001	26
0000300018	00652	0040135279	001	4
0000300018	00652	0084706840	001	107
0000300018	00652	0073029280	001	157
0000300018	00652	0000882707	001	184
0000300018	00652	0084688777	001	86
0000300018	00652	0090023236	001	69
0000300018	00652	0004000529	001	59
0000300018	00652	0092752946	001	11
0000300018	00652	0043643577	001	98
0000300018	00652	0063238192	001	60
0000300018	00652	0017872042	001	116
0000300018	00652	0069018398	001	117
0000300018	00652	0078633417	001	18
0000300018	00652	0045252991	001	23
0000300018	00652	0041366655	001	175
0000300018	00652	0008898200	001	88
0000300018	00652	0067395308	001	97
0000300018	00652	0099070740	001	125
0000300018	00652	0021907136	001	28
0000300018	00652	0016172075	001	135
0000300018	00652	0036705239	001	5
0000300018	00652	0061261716	001	179
0000300018	00652	0075334015	001	143
0000300018	00652	0073760802	001	112
0000300018	00652	0000194840	001	92
0000300018	00652	0054833370	001	188
0000300018	00652	0010917160	001	114
0000300018	00652	0058871150	001	63
0000300018	00652	0067560809	001	55
0000300018	00652	0043630327	001	36
0000300018	00652	0061665672	001	157
0000300018	00652	0079350763	001	152
0000300018	00652	0086198742	001	37
0000300018	00652	0041600978	001	15
0000300018	00652	0012014230	001	10
0000300018	00652	0000940894	001	95
0000300018	00652	0020268901	001	94
0000300018	00652	0042433238	001	185
0000300018	00652	0063275808	001	108
0000300018	00652	0058516198	001	67
0000300018	00652	0072303234	001	163
0000300018	00652	0091326670	001	169
0000300018	00652	0066716388	001	117
0000300018	00652	0096378613	001	190
0000300018	00652	0023119000	001	164
0000300018	00652	0029512517	001	193
0000300018	00652	0027491665	001	49
0000300018	00652	0021960540	001	109
0000300018	00652	0047198031	001	62
0000300018	00652	0040508772	001	85
0000300018	00652	0006527580	001	30
0000300018	00652	0012314740	001	188
0000300018	00652	0070808286	001	63
0000300018	00652	0021503216	001	96
0000300018	00652	0033814535	001	94
0000300018	00652	0013116663	001	164
0000300018	00652	0054718949	001	91
0000300018	00652	0057630235	001	5
0000300018	00652	0075000486	001	81
0000300018	00652	0058968213	001	78
0000300018	00652	0019280156	001	77
0000300018	00652	0056744490	001	19
0000300018	00652	0054717076	001	20
0000300018	00652	0016213286	001	58
0000300018	00652	0061283267	001	161
0000300018	00652	0073492689	001	131
0000300018	00652	0072240474	001	77
0000300018	00652	0040525086	001	77
0000300018	00652	0002192426	001	108
0000300018	00652	0022424484	001	112
0000300018	00652	0027651515	001	87
0000300018	00652	0042091115	001	43
0000300018	00652	0005984159	001	37
0000300018	00652	0097550218	001	7
0000300018	00652	0025748258	001	186
0000300018	00652	0077418849	001	50
0000300018	00652	0006827572	001	143
0000300018	00652	0079901401	001	37
0000300018	00652	0079422476	001	26
0000300018	00652	0012829105	001	187
0000300018	00652	0034838153	001	130
0000300018	00652	0040133571	001	180
0000300018	00652	0076254734	001	142
0000300018	00652	0062876239	001	30
0000300018	00652	0076308095	001	68
0000300018	00652	0012103002	001	87
0000300018	00652	0050566281	001	33
0000300018	00652	0037708206	001	84
0000300018	00652	0079885591	001	1
0000300018	00652	0047599419	001	52
0000300018	00652	0075680456	001	27
0000300018	00652	0093076049	001	60
0000300018	00652	0029601169	001	86
0000300018	00652	0088074730	001	59
0000300018	00652	0005720496	001	197
0000300018	00652	0070194987	001	103
0000300018	00652	0030058636	001	52
0000300018	00652	0057173786	001	83
0000300018	00652	0091719247	001	94
0000300018	00652	0018629085	001	43
0000300018	00652	0094339221	001	18
0000300018	00652	0062928486	001	82
0000300018	00652	0044687236	001	114
0000300018	00652	0094241055	001	97
0000300018	00652	0036628012	001	143
0000300018	00652	0036316794	001	141
0000300018	00652	0092884425	001	196
0000300018	00652	0021432619	001	85
0000300018	00652	0066305666	001	65
0000300018	00652	0038180155	001	12
0000300018	00652	0069557942	001	20
0000300018	00652	0049267289	001	97
0000300018	00652	0013888798	001	89
0000300018	00652	0086121037	001	65
0000300018	00652	0057873928	001	183
0000300018	00652	0017879410	001	137
0000300018	00652	0096279217	001	10
0000300018	00652	0072581209	001	91
0000300018	00652	0004544274	001	73
0000300018	00652	0011113345	001	193
0000300018	00652	0026472389	001	80
0000300018	00652	0053853173	001	154
0000300018	00652	0004570661	001	134
0000300018	00652	0065202381	001	134
0000300018	00652	0060315051	001	123
0000300018	00652	0047330724	001	190
0000300018	00652	0067739287	001	39
0000300018	00652	0060308461	001	50
0000300018	00652	0084436488	001	97
0000300018	00652	0055625439	001	116
0000300018	00652	0023034151	001	78
0000300018	00652	0078571824	001	105
0000973218	00071	0054226887	001	36
0000973218	00071	0057330652	001	102
0000973218	00071	0034055558	001	142
0000973218	00071	0008335046	001	42
0000973218	00071	0021733850	001	115
0000973218	00071	0041793852	001	179
0000973218	00071	0093200955	001	177
0000973218	00071	0049638573	001	133
0000973218	00071	0064868889	001	26
0000973218	00071	0091809138	001	154
0000973218	00071	0027051001	001	68
0000973218	00071	0017376411	001	165
0000973218	00071	0005324823	001	144
0000973218	00071	0005527524	001	138
0000973218	00071	0093187265	001	197
0000973218	00071	0096167817	001	89
0000973218	00071	0011285163	001	146
0000973218	00071	0057739856	001	185
0000973218	00071	0082076281	001	121
0000973218	00071	0051513963	001	13
0000973218	00071	0039210267	001	51
0000973218	00071	0078982037	001	84
0000973218	00071	0043281097	001	72
0000973218	00071	0065832872	001	141
0000973218	00071	0059195687	001	94
0000973218	00071	0030386972	001	32
0000973218	00071	0056568043	001	172
0000973218	00071	0064155430	001	169
0000973218	00071	0079766250	001	168
0000973218	00071	0024010376	001	8
0000973218	00071	0058483894	001	83
0000973218	00071	0094372697	001	71
0000973218	00071	0080262939	001	10
0000973218	00071	0094759774	001	198
0000973218	00071	0068165320	001	155
0000973218	00071	0070974565	001	125
0000973218	00071	0025646209	001	149
0000973218	00071	0090892090	001	127
0000973218	00071	0083567889	001	25
0000973218	00071	0037656457	001	196
0000973218	00071	0059257240	001	37
0000973218	00071	0090499514	001	119
0000973218	00071	0080297036	001	107
0000973218	00071	0094950198	001	42
0000973218	00071	0030838925	001	73
0000973218	00071	0039488373	001	73
0000973218	00071	0035746916	001	26
0000973218	00071	0052909912	001	184
0000973218	00071	0040673545	001	199
0000973218	00071	0037164053	001	66
0000973218	00071	0006830950	001	138
0000973218	00071	0061980957	001	36
0000973218	00071	0099639635	001	125
0000973218	00071	0014434946	001	91
0000973218	00071	0093981156	001	44
0000973218	00071	0026325931	001	183
0000973218	00071	0097509640	001	119
0000973218	00071	0065481667	001	172
0000973218	00071	0021915551	001	4
0000973218	00071	0049215226	001	71
0000973218	00071	0016242251	001	4
0000973218	00071	0048935808	001	185
0000973218	00071	0058169054	001	61
0000973218	00071	0041696540	001	153
0000973218	00071	0031287428	001	174
0000973218	00071	0015528672	001	78
0000973218	00071	0065717171	001	148
0000973218	00071	0043900711	001	165
0000973218	00071	0074281614	001	1
0000973218	00071	0028002195	001	42
0000973218	00071	0096815548	001	118
0000973218	00071	0093987300	001	149
0000973218	00071	0087920175	001	103
0000973218	00071	0046582313	001	8
0000973218	00071	0020661297	001	4
0000973218	00071	0089519898	001	110
0000973218	00071	0042764162	001	121
0000973218	00071	0016813154	001	97
0000973218	00071	0021400422	001	177
0000973218	00071	0039333261	001	170
0000973218	00071	0054364130	001	164
0000973218	00071	0055995820	001	58
0000973218	00071	0038753889	001	148
0000973218	00071	0084150087	001	107
0000973218	00071	0092444335	001	162
0000973218	00071	0037214171	001	172
0000973218	00071	0014320344	001	9
0000973218	00071	0062730274	001	14
0000973218	00071	0037136365	001	157
0000973218	00071	0088747898	001	3
0000973218	00071	0059332581	001	144
0000973218	00071	0021937582	001	13
0000973218	00071	0048857147	001	195
0000973218	00071	0039890084	001	179
0000973218	00071	0087304779	001	194
0000973218	00071	0043829674	001	39
0000973218	00071	0070824241	001	117
0000973218	00071	0062480913	001	91
0000973218	00071	0018766927	001	177
0000973218	00071	0078755916	001	110
0000973218	00071	0037413012	001	144
0000973218	00071	0002210133	001	37
0000973218	00071	0017305463	001	150
0000973218	00071	0063000195	001	191
0000973218	00071	0047365100	001	81
0000973218	00071	0035226687	001	24
0000973218	00071	0026824306	001	20
0000973218	00071	0019852952	001	185
0000973218	00071	0062198222	001	167
0000973218	00071	0087189898	001	176
0000973218	00071	0039741346	001	151
0000973218	00071	0095349912	001	81
0000973218	00071	0065218613	001	36
0000973218	00071	0031694037	001	115
0000973218	00071	0076490327	001	127
0000973218	00071	0004753570	001	6
0000973218	00071	0070027429	001	173
0000973218	00071	0061898145	001	72
0000973218	00071	0047789127	001	164
0000973218	00071	0091902285	001	191
0000973218	00071	0088588006	001	166
0000973218	00071	0058274010	001	94
0000973218	00071	0039388438	001	104
0000973218	00071	0016623602	001	153
0000973218	00071	0065633193	001	144
0000973218	00071	0073562591	001	107
0000973218	00071	0098330821	001	171
0000973218	00071	0060861377	001	72
0000973218	00071	0071171653	001	9
0000973218	00071	0026654769	001	54
0000973218	00071	0039300092	001	10
0000973218	00071	0045099291	001	134
0000973218	00071	0099089965	001	41
0000973218	00071	0097631809	001	85
0000973218	00071	0014244584	001	92
0000973218	00071	0081963143	001	125
0000973218	00071	0050809922	001	173
0000973218	00071	0030355683	001	86
0000973218	00071	0060847723	001	43
0000973218	00071	0026123317	001	60
0000973218	00071	0057940778	001	160
0000973218	00071	0087530993	001	191
0000973218	00071	0084925514	001	86
0000973218	00071	0044625421	001	130
0000973218	00071	0096696415	001	55
0000973218	00071	0021670867	001	6
0000973218	00071	0014809894	001	12
0000973218	00071	0015024581	001	16
0000973218	00071	0075065164	001	56
0000973218	00071	0069192826	001	41
0000973218	00071	0061263276	001	37
0000973218	00071	0074357723	001	200
0000973218	00071	0004819911	001	144
0000973218	00071	0066555028	001	172
0000973218	00071	0081771004	001	12
0000973218	00071	0093493039	001	176
0000973218	00071	0027309134	001	173
0000973218	00071	0061183191	001	101
0000973218	00071	0017922945	001	118
0000973218	00071	0009526003	001	48
0000973218	00071	0006566229	001	53
0000973218	00071	0050147415	001	94
0000973218	00071	0003367993	001	37
0000973218	00071	0087290322	001	130
0000973218	00071	0035959967	001	4
0000973218	00071	0097579590	001	19
0000973218	00071	0048720336	001	118
0000973218	00071	0025626915	001	113
0000973218	00071	0019411389	001	128
0000973218	00071	0023347521	001	85
0000973218	00071	0074133813	001	37
0000973218	00071	0051450463	001	123
0000973218	00071	0066749951	001	25
0000973218	00071	0022976057	001	57
0000973218	00071	0062291006	001	135
0000973218	00071	0017175015	001	169
0000973218	00071	0076994353	001	108
0000973218	00071	0098852216	001	81
0000973218	00071	0057610024	001	39
0000973218	00071	0026214597	001	29
0000973218	00071	0002992703	001	119
0000973218	00071	0043169474	001	59
0000973218	00071	0084610864	001	36
0000973218	00071	0064227133	001	32
0000973218	00071	0017463107	001	150
0000973218	00071	0058956857	001	104
0000973218	00071	0051804400	001	164
0000973218	00071	0045851330	001	133
0000973218	00071	0060265570	001	46
0000973218	00071	0062855735	001	48
0000973218	00071	0000008191	001	158
0000973218	00071	0086851718	001	106
0000973218	00071	0053063063	001	192
0000973218	00071	0011391825	001	143
0000973218	00071	0078737809	001	40
0000973218	00071	0026806825	001	60
0000973218	00071	0077796422	001	154
0000973218	00071	0009789922	001	185
0000973218	00071	0039205908	001	166
0000973218	00071	0034188982	001	80
0000973218	00071	0072905736	001	88
0000973218	00071	0010166204	001	40
0000973218	00071	0012835461	001	154
0000973218	00071	0074267188	001	9
0000973218	00071	0098282093	001	12
0000973218	00071	0015138320	001	83
0000973218	00071	0099141506	001	7
0000973218	00071	0094219117	001	8
0000973218	00071	0048557580	001	2
0000973218	00071	0016916475	001	192
0000973218	00071	0093124034	001	137
0000973218	00071	0002719519	001	132
0000973218	00071	0039702415	001	46
0000973218	00071	0033152868	001	111
0000973218	00071	0025601881	001	40
0000973218	00071	0080433564	001	7
0000973218	00071	0086662542	001	185
0000973218	00071	0031272050	001	128
0000973218	00071	0059698495	001	27
0000973218	00071	0012363205	001	122
0000973218	00071	0041279884	001	152
0000973218	00071	0068273503	001	179
0000973218	00071	0090588415	001	20
0000973218	00071	0098468967	001	70
0000973218	00071	0004594927	001	123
0000973218	00071	0042571399	001	84
0000973218	00071	0027004656	001	2
0000973218	00071	0015821487	001	150
0000973218	00071	0022285607	001	90
0000973218	00071	0032086762	001	137
0000973218	00071	0007075876	001	167
0000973218	00071	0086710502	001	163
0000973218	00071	0013679213	001	87
0000973218	00071	0090587010	001	128
0000973218	00071	0065442754	001	136
0000973218	00071	0041998424	001	113
0000973218	00071	0037547944	001	106
0000973218	00071	0073367056	001	182
0000973218	00071	0097019239	001	188
0000973218	00071	0000712222	001	184
0000973218	00071	0028874718	001	164
0000973218	00071	0081815533	001	59
0000973218	00071	0055235589	001	5
0000973218	00071	0046472470	001	24
0000973218	00071	0078371861	001	109
0000973218	00071	0006502824	001	112
0000973218	00071	0064729627	001	47
0000973218	00071	0058200335	001	57
0000973218	00071	0020999197	001	105
0000973218	00071	0021763805	001	133
0000973218	00071	0057981554	001	88
0000973218	00071	0042797334	001	25
0000973218	00071	0051762661	001	136
0000973218	00071	0012936021	001	108
0000973218	00071	0076107732	001	93
0000973218	00071	0094861044	001	41
0000973218	00071	0038744853	001	170
0000973218	00071	0084130861	001	140
0000973218	00071	0023750380	001	174
0000973218	00071	0012568351	001	140
0000973218	00071	0041839939	001	129
0000973218	00071	0083699127	001	193
0000973218	00071	0041665327	001	111
0000973218	00071	0016637116	001	20
0000973218	00071	0088047959	001	2
0000973218	00071	0037641391	001	185
0000973218	00071	0040870692	001	193
0000973218	00071	0020107499	001	150
0000973218	00071	0094699783	001	82
