UID	go_id	cl_id	dm_id	pm_id	UID2
0085578602	null	null	00353974	null	null
0085578602	null	null	null	00303397	null
0085578602	null	null	null	null	0042849672
0097555157	0012502	00752	00224722	null	null
0097555157	null	null	null	00504816	null
0097555157	null	null	null	null	0013942351
0097555157	null	null	null	null	0074515350
0097555157	null	null	null	null	0070652672
0054516275	0012502	00020	00270345	null	null
0054516275	null	null	00000767	null	null
0054516275	null	null	null	00382630	null
0054516275	null	null	null	00198519	null
0054516275	null	null	null	null	0020028750
0054516275	null	null	null	null	0058383610
0054516275	null	null	null	null	0081566238
0054516275	null	null	null	null	0086930441
0054516275	null	null	null	null	0087600095
0045032562	0012502	00132	00239280	null	null
0045032562	null	null	00278913	null	null
0045032562	null	null	00888982	null	null
0045032562	null	null	null	00024436	null
0045032562	null	null	null	00900421	null
0045032562	null	null	null	00530689	null
0045032562	null	null	null	null	0080700898
0045032562	null	null	null	null	0048559750
0045032562	null	null	null	null	0012930349
0045032562	null	null	null	null	0031330826
0041464216	0012502	00966	00888982	null	null
0041464216	null	null	00235792	null	null
0041464216	null	null	00004690	null	null
0041464216	null	null	null	00034499	null
0041464216	null	null	null	00466785	null
0041464216	null	null	null	null	0063380863
0041464216	null	null	null	null	0062516598
0041464216	null	null	null	null	0047276861
0068252248	0012502	00571	00284335	null	null
0068252248	null	null	null	00205834	null
0068252248	null	null	null	00113962	null
0068252248	null	null	null	00201010	null
0068252248	null	null	null	null	0086558800
0068252248	null	null	null	null	0035017510
0008233526	0012502	00196	00462171	null	null
0008233526	null	null	00291746	null	null
0008233526	null	null	null	00471758	null
0008233526	null	null	null	null	0038550907
0008233526	null	null	null	null	0052539724
0008233526	null	null	null	null	0043858496
0008233526	null	null	null	null	0057514310
0008233526	null	null	null	null	0011763259
0056963858	0012502	00232	00703518	null	null
0056963858	null	null	00521193	null	null
0056963858	null	null	00228080	null	null
0056963858	null	null	null	00492966	null
0056963858	null	null	null	00466927	null
0056963858	null	null	null	null	0051407560
0056963858	null	null	null	null	0026356551
0056963858	null	null	null	null	0064370028
0056963858	null	null	null	null	0088929552
0051617185	0012502	00438	00298642	null	null
0051617185	null	null	00773644	null	null
0051617185	null	null	null	00149834	null
0051617185	null	null	null	00045257	null
0051617185	null	null	null	null	0082655035
0051617185	null	null	null	null	0076814971
0051617185	null	null	null	null	0031923946
0051617185	null	null	null	null	0024096650
0046116021	0012502	00230	00825547	null	null
0046116021	null	null	00614109	null	null
0046116021	null	null	00900845	null	null
0046116021	null	null	null	00519741	null
0046116021	null	null	null	null	0079319774
0046116021	null	null	null	null	0002402828
0052695152	0012502	00013	00310859	null	null
0052695152	null	null	null	00107831	null
0052695152	null	null	null	00904687	null
0052695152	null	null	null	00044272	null
0052695152	null	null	null	null	0025253444
0001060306	0012502	00185	00419457	null	null
0001060306	null	null	00461866	null	null
0001060306	null	null	null	00299951	null
0001060306	null	null	null	00165323	null
0001060306	null	null	null	null	0095316425
0001060306	null	null	null	null	0091713861
0001060306	null	null	null	null	0075715750
0001060306	null	null	null	null	0073760069
0001060306	null	null	null	null	0088929552
0060857582	0012502	00526	00614931	null	null
0060857582	null	null	null	00400799	null
0060857582	null	null	null	00150470	null
0060857582	null	null	null	00776600	null
0060857582	null	null	null	null	0072249108
0060857582	null	null	null	null	0090252044
0087191081	0012502	00656	00892586	null	null
0087191081	null	null	null	00375845	null
0087191081	null	null	null	00173261	null
0087191081	null	null	null	null	0083625525
0043858496	0047181	00682	00752116	null	null
0043858496	null	null	00536817	null	null
0043858496	null	null	00817183	null	null
0043858496	null	null	null	00210774	null
0043858496	null	null	null	null	0054111971
0025838613	0080668	00694	00570931	null	null
0025838613	null	null	00540773	null	null
0025838613	null	null	null	00842606	null
0025838613	null	null	null	null	0038017809
0094485403	0016498	00338	00749652	null	null
0094485403	null	null	00255020	null	null
0094485403	null	null	null	00398218	null
0094485403	null	null	null	00048218	null
0094485403	null	null	null	null	0055061132
0094485403	null	null	null	null	0015711401
0031308500	0090046	00319	00712809	null	null
0031308500	null	null	null	00603305	null
0031308500	null	null	null	00280099	null
0031308500	null	null	null	null	0020221456
0031308500	null	null	null	null	0079654148
0060194567	0045864	00319	00548124	null	null
0060194567	null	null	00702652	null	null
0060194567	null	null	null	00832994	null
0060194567	null	null	null	null	0063595060
0060194567	null	null	null	null	0064080019
0088929552	0017543	00571	00474108	null	null
0088929552	null	null	00950606	null	null
0088929552	null	null	null	00286168	null
0088929552	null	null	null	00103280	null
0088929552	null	null	null	00524748	null
0088929552	null	null	null	null	0070160321
0088929552	null	null	null	null	0021203203
0088929552	null	null	null	null	0094657282
0088929552	null	null	null	null	0005502754
0088929552	null	null	null	null	0048920943
0009909207	0082316	00183	00664439	null	null
0009909207	null	null	00998773	null	null
0009909207	null	null	00127294	null	null
0009909207	null	null	null	00405096	null
0009909207	null	null	null	00100853	null
0009909207	null	null	null	null	0015559489
0009909207	null	null	null	null	0018654714
0078875115	0015235	00850	00695121	null	null
0078875115	null	null	00749652	null	null
0078875115	null	null	null	00067620	null
0078875115	null	null	null	00806386	null
0078875115	null	null	null	null	0087191081
0065941960	0085659	00640	00506020	null	null
0065941960	null	null	00604553	null	null
0065941960	null	null	00896074	null	null
0065941960	null	null	null	00739282	null
0065941960	null	null	null	00267610	null
0065941960	null	null	null	00156359	null
0065941960	null	null	null	null	0081563341
0065941960	null	null	null	null	0041522019
0065941960	null	null	null	null	0029350946
0065941960	null	null	null	null	0053622424
0065941960	null	null	null	null	0050269934
0078873892	0045844	00526	00913972	null	null
0078873892	null	null	00417133	null	null
0078873892	null	null	null	00050733	null
0078873892	null	null	null	null	0085801143
0078873892	null	null	null	null	0014943984
0019633122	0039793	00147	00171228	null	null
0019633122	null	null	00703629	null	null
0019633122	null	null	null	00361852	null
0019633122	null	null	null	null	0073183448
0019633122	null	null	null	null	0006585078
0028223227	0039077	00011	00908063	null	null
0028223227	null	null	null	00749866	null
0028223227	null	null	null	null	0025346630
0004520595	0013091	00833	00786632	null	null
0004520595	null	null	00721896	null	null
0004520595	null	null	00481253	null	null
0004520595	null	null	null	00517653	null
0004520595	null	null	null	00362863	null
0004520595	null	null	null	null	0078589509
0090525679	0097090	00037	00947544	null	null
0090525679	null	null	00290113	null	null
0090525679	null	null	null	00173261	null
0090525679	null	null	null	00283920	null
0090525679	null	null	null	null	0066847477
0090525679	null	null	null	null	0053508619
0090525679	null	null	null	null	0084288452
0090525679	null	null	null	null	0092443312
0090525679	null	null	null	null	0063513327
0053043389	0029437	00851	00166261	null	null
0053043389	null	null	00924686	null	null
0053043389	null	null	null	00374000	null
0053043389	null	null	null	00591750	null
0053043389	null	null	null	null	0019036311
0040718359	0059325	00526	00241890	null	null
0040718359	null	null	null	00740493	null
0040718359	null	null	null	00529799	null
0040718359	null	null	null	00685931	null
0040718359	null	null	null	null	0095440779
0079151846	0065361	00585	00635443	null	null
0079151846	null	null	00304072	null	null
0079151846	null	null	null	00050733	null
0079151846	null	null	null	00150575	null
0079151846	null	null	null	00536746	null
0079151846	null	null	null	null	0061003944
0079151846	null	null	null	null	0057288214
0079151846	null	null	null	null	0061801599
0008508794	0082491	00147	00307055	null	null
0008508794	null	null	null	00939605	null
0008508794	null	null	null	00912415	null
0008508794	null	null	null	00095973	null
0008508794	null	null	null	null	0093815598
0008508794	null	null	null	null	0095515697
0083397982	0034836	00972	00729971	null	null
0083397982	null	null	00473363	null	null
0083397982	null	null	null	00230006	null
0083397982	null	null	null	00107402	null
0083397982	null	null	null	00694701	null
0083397982	null	null	null	null	0098075610
0083397982	null	null	null	null	0027939540
0083397982	null	null	null	null	0014814284
0083397982	null	null	null	null	0087600095
0029894372	0055840	00640	00184098	null	null
0029894372	null	null	null	00517233	null
0029894372	null	null	null	00578284	null
0029894372	null	null	null	00852257	null
0029894372	null	null	null	null	0054438501
0029894372	null	null	null	null	0023367541
0074496827	0025424	00136	00182569	null	null
0074496827	null	null	null	00809815	null
0074496827	null	null	null	00455926	null
0074496827	null	null	null	null	0054111971
0083758495	0034951	00137	00935866	null	null
0083758495	null	null	null	00900421	null
0083758495	null	null	null	00809281	null
0083758495	null	null	null	00578284	null
0083758495	null	null	null	null	0034769645
0083758495	null	null	null	null	0080091716
0061185810	0041849	00661	00910015	null	null
0061185810	null	null	null	00217875	null
0061185810	null	null	null	00150575	null
0061185810	null	null	null	00668294	null
0061185810	null	null	null	null	0042922599
0061185810	null	null	null	null	0001230575
0061185810	null	null	null	null	0031308500
0061185810	null	null	null	null	0016179605
0090311579	0097989	00116	00766638	null	null
0090311579	null	null	00186571	null	null
0090311579	null	null	00100741	null	null
0090311579	null	null	null	00926141	null
0090311579	null	null	null	00286185	null
0090311579	null	null	null	null	0038445703
0090311579	null	null	null	null	0080091716
0054713540	0014148	00612	00273345	null	null
0054713540	null	null	00926675	null	null
0054713540	null	null	00161835	null	null
0054713540	null	null	null	00960446	null
0054713540	null	null	null	null	0088257558
0054713540	null	null	null	null	0037702028
0054713540	null	null	null	null	0063258012
0054713540	null	null	null	null	0034001826
0003111704	0050581	00953	00082372	null	null
0003111704	null	null	00227006	null	null
0003111704	null	null	null	00755955	null
0003111704	null	null	null	00198152	null
0003111704	null	null	null	00162347	null
0003111704	null	null	null	null	0042849672
0003111704	null	null	null	null	0007682214
0003111704	null	null	null	null	0016824822
0003111704	null	null	null	null	0014367334
0071464284	0042015	00132	00032766	null	null
0071464284	null	null	00613622	null	null
0071464284	null	null	00643096	null	null
0071464284	null	null	null	00597278	null
0071464284	null	null	null	00027563	null
0071464284	null	null	null	00564171	null
0071464284	null	null	null	null	0089474026
0092712112	0005036	00413	00482780	null	null
0092712112	null	null	00296236	null	null
0092712112	null	null	00142033	null	null
0092712112	null	null	null	00268526	null
0092712112	null	null	null	null	0074798868
0092712112	null	null	null	null	0083257014
0092712112	null	null	null	null	0052634703
0092712112	null	null	null	null	0009303645
0019592164	0016498	00121	00926443	null	null
0019592164	null	null	00638579	null	null
0019592164	null	null	00029573	null	null
0019592164	null	null	null	00409056	null
0019592164	null	null	null	00745189	null
0019592164	null	null	null	00901769	null
0019592164	null	null	null	null	0064370028
0019592164	null	null	null	null	0020099569
0004909256	0004836	00729	00249242	null	null
0004909256	null	null	00462171	null	null
0004909256	null	null	null	00665892	null
0004909256	null	null	null	00134340	null
0004909256	null	null	null	null	0046373198
0093341615	0096951	00571	00466727	null	null
0093341615	null	null	00206572	null	null
0093341615	null	null	null	00891382	null
0093341615	null	null	null	00914875	null
0093341615	null	null	null	00994816	null
0093341615	null	null	null	null	0052375575
0093341615	null	null	null	null	0057900014
0093341615	null	null	null	null	0052520061
0093341615	null	null	null	null	0064370028
0093341615	null	null	null	null	0052375575
0008657413	0009458	00132	00434914	null	null
0008657413	null	null	00500638	null	null
0008657413	null	null	00369221	null	null
0008657413	null	null	null	00381966	null
0008657413	null	null	null	00094237	null
